timestamp,vehicle_id,packet_size,e2e_delay,service_time
3.7830018824,10.0.0.1,1061,0.0000009268,0.154747
4.0880017032,10.0.0.1,949,0.0000008372,0.0592793
4.0980020472,10.0.0.3,1164,0.0000010092,0.0499745
4.1460019512,10.0.0.2,1104,0.0000009612,0.0037783
4.2700017688,10.0.0.1,990,0.00000087,0.360247
4.3210019304,10.0.0.3,1091,0.0000009508,0.00982885
4.5240020168,10.0.0.2,1145,0.000000994,0.0537068
4.5730018296,10.0.0.1,1028,0.0000009004,0.69159
4.6540017768,10.0.0.2,995,0.000000874,0.00289062
4.6760020072,10.0.0.3,1139,0.0000009892,0.313796
4.810001612,10.0.0.1,892,0.0000007916,0.0793592
4.8780018008,10.0.0.1,1010,0.000000886,0.247442
5.0100017464,10.0.0.1,976,0.0000008588,0.0852797
5.1480018344,10.0.0.2,1031,0.0000009028,0.0416717
5.1650020904,10.0.0.2,1191,0.0000010308,0.0247176
5.92100182,10.0.0.2,1022,0.0000008956,0.0191264
5.9360017576,10.0.0.2,983,0.0000008644,0.166892
6.202001772,10.0.0.2,992,0.0000008716,0.025238
6.2290017256,10.0.0.2,963,0.0000008484,0.126414
6.2680015672,10.0.0.1,864,0.0000007692,0.310116
6.2770016648,10.0.0.3,925,0.000000818,0.0637178
6.3270019496,10.0.0.2,1103,0.0000009604,0.0792073
6.7010019992,10.0.0.3,1134,0.0000009852,0.143344
6.7260016104,10.0.0.1,891,0.0000007908,0.0416538
7.1220016664,10.0.0.2,926,0.0000008188,0.0122747
7.2900020728,10.0.0.2,1180,0.000001022,0.157287
7.3160018472,10.0.0.3,1039,0.0000009092,0.188986
7.414001796,10.0.0.1,1007,0.0000008836,0.35504
7.6660020488,10.0.0.3,1165,0.00000101,0.0630174
7.8320015032,10.0.0.1,824,0.0000007372,0.485016
7.8800019128,10.0.0.2,1080,0.000000942,0.132211
8.10400182,10.0.0.2,1022,0.0000008956,0.161379
8.1760019048,10.0.0.1,1075,0.000000938,0.0996367
8.1910016312,10.0.0.2,904,0.0000008012,0.203002
8.1910027808,10.0.0.2,1135,0.000000986,0.325408
8.5560019112,10.0.0.2,1079,0.0000009412,0.174575
8.5990015928,10.0.0.3,880,0.000000782,0.0555122
8.698001804,10.0.0.2,1012,0.0000008876,0.184223
8.7840019736,10.0.0.2,1118,0.0000009724,0.0555902
8.803001788,10.0.0.3,1002,0.0000008796,0.158869
8.829001756,10.0.0.2,982,0.0000008636,0.308235
9.0130016552,10.0.0.3,919,0.0000008132,0.0495616
9.2570018008,10.0.0.3,1010,0.000000886,0.0541921
9.2920016456,10.0.0.1,913,0.0000008084,0.00286338
9.3110019416,10.0.0.1,1098,0.0000009564,0.0504706
9.4770018088,10.0.0.2,1015,0.00000089,0.104124
9.5240018376,10.0.0.3,1033,0.0000009044,0.190155
9.569001812,10.0.0.2,1017,0.0000008916,0.0282152
9.6120018248,10.0.0.1,1025,0.000000898,0.0167306
9.6550020056,10.0.0.1,1138,0.0000009884,0.0519546
9.9140017976,10.0.0.1,1008,0.0000008844,0.00833849
10.0470020344,10.0.0.1,1156,0.0000010028,0.202491
10.1990019992,10.0.0.1,1134,0.0000009852,0.0488503
10.3800018952,10.0.0.1,1069,0.0000009332,0.0365938
10.385001844,10.0.0.3,1037,0.0000009076,0.372609
10.4800018312,10.0.0.1,1029,0.0000009012,0.0382301
10.5000018424,10.0.0.2,1036,0.0000009068,0.199249
10.5850015256,10.0.0.3,838,0.0000007484,0.205134
10.5860019816,10.0.0.1,1123,0.0000009764,0.124001
10.6230017864,10.0.0.2,1001,0.0000008788,0.0832299
10.683001972,10.0.0.3,1117,0.0000009716,0.0699274
10.7040019816,10.0.0.1,1123,0.0000009764,0.202989
10.7170017032,10.0.0.1,949,0.0000008372,0.115761
10.7740018296,10.0.0.3,1028,0.0000009004,0.195411
10.9440021432,10.0.0.1,1224,0.0000010572,0.0311313
11.0920018024,10.0.0.2,1011,0.0000008868,0.0985616
11.1320019464,10.0.0.1,1101,0.0000009588,0.151918
11.1600013656,10.0.0.2,738,0.0000006684,0.0930025
11.2400020376,10.0.0.1,1158,0.0000010044,0.347624
11.27000178,10.0.0.1,997,0.0000008756,0.0806893
11.2810017432,10.0.0.1,974,0.0000008572,0.037581
11.439001756,10.0.0.2,982,0.0000008636,0.144547
11.5040017288,10.0.0.1,965,0.00000085,0.206072
11.5440020792,10.0.0.2,1184,0.0000010252,0.0977123
11.6430019688,10.0.0.2,1115,0.00000097,0.193602
11.6660019016,10.0.0.3,1073,0.0000009364,0.018027
11.6860016232,10.0.0.1,899,0.0000007972,0.140203
11.9480019128,10.0.0.3,1080,0.000000942,0.497716
12.1590019112,10.0.0.3,1079,0.0000009412,0.0880088
12.2390018008,10.0.0.1,1010,0.000000886,0.16903
12.8730016744,10.0.0.2,931,0.0000008228,0.0312992
12.9880016648,10.0.0.2,925,0.000000818,0.480217
13.1490017096,10.0.0.2,953,0.0000008404,0.0242707
13.2180019688,10.0.0.1,1115,0.00000097,0.0716461
13.3770017608,10.0.0.3,985,0.000000866,0.00404069
13.3880020152,10.0.0.3,1144,0.0000009932,0.000149545
13.5160017656,10.0.0.2,988,0.0000008684,0.0145769
13.5970017688,10.0.0.1,990,0.00000087,0.0615033
13.6090017512,10.0.0.3,979,0.0000008612,0.25695
13.6390017784,10.0.0.2,996,0.0000008748,0.0101853
13.6840020136,10.0.0.3,1143,0.0000009924,0.0446341
13.8050019096,10.0.0.2,1078,0.0000009404,0.00853964
14.0710019336,10.0.0.3,1093,0.0000009524,0.214283
14.1090020344,10.0.0.3,1156,0.0000010028,0.493588
14.1250015576,10.0.0.2,858,0.0000007644,0.10927
14.1590019656,10.0.0.3,1113,0.0000009684,0.234148
14.3090018344,10.0.0.1,1031,0.0000009028,0.107287
14.3400016584,10.0.0.1,921,0.0000008148,0.0939781
14.4010020872,10.0.0.2,1189,0.0000010292,0.357767
14.4140019368,10.0.0.3,1095,0.000000954,0.287488
14.4510018472,10.0.0.1,1039,0.0000009092,0.0101213
14.5700017992,10.0.0.3,1009,0.0000008852,0.236286
14.597001524,10.0.0.1,837,0.0000007476,0.176724
14.7420019144,10.0.0.1,1081,0.0000009428,0.00977457
14.8700022184,10.0.0.2,1271,0.0000010948,0.103425
15.0780019512,10.0.0.1,1104,0.0000009612,0.244352
15.1880015096,10.0.0.1,828,0.0000007404,0.0156281
15.2750016552,10.0.0.1,919,0.0000008132,0.0845212
15.4320014808,10.0.0.3,810,0.000000726,0.099812
15.67700166,10.0.0.3,922,0.0000008156,0.062525
15.7880017976,10.0.0.3,1008,0.0000008844,0.015294
16.03300178,10.0.0.1,997,0.0000008756,0.0865781
16.0450020104,10.0.0.2,1141,0.0000009908,0.0119011
16.0920019672,10.0.0.1,1114,0.0000009692,0.0814088
16.108002148,10.0.0.1,1227,0.0000010596,0.384856
16.1360017432,10.0.0.3,974,0.0000008572,0.772484
16.1970016504,10.0.0.1,916,0.0000008108,0.0841416
16.3300018744,10.0.0.3,1056,0.0000009228,0.325255
16.5950018728,10.0.0.2,1055,0.000000922,0.153838
16.6040014824,10.0.0.1,811,0.0000007268,0.009483
16.6580017976,10.0.0.2,1008,0.0000008844,0.167372
16.7570020136,10.0.0.2,1143,0.0000009924,0.202362
16.9140020744,10.0.0.2,1181,0.0000010228,0.0890506
