timestamp,vehicle_id,packet_size,e2e_delay,service_time
11.1660017288,10.0.0.3,965,0.00000085,0.00914101
11.1880020792,10.0.0.2,1184,0.0000010252,0.0793346
11.2560019688,10.0.0.3,1115,0.00000097,0.0585619
11.4840016232,10.0.0.3,899,0.0000007972,0.25308
11.5930019128,10.0.0.3,1080,0.000000942,0.150226
11.8760016744,10.0.0.2,931,0.0000008228,0.142283
11.9260016648,10.0.0.3,925,0.000000818,0.278269
12.1680019688,10.0.0.2,1115,0.00000097,0.06288
12.6000020152,10.0.0.2,1144,0.0000009932,0.332722
12.6050017656,10.0.0.3,988,0.0000008684,0.0423588
12.9350017512,10.0.0.3,979,0.0000008612,0.126225
12.9840017784,10.0.0.2,996,0.0000008748,0.071277
13.2350019096,10.0.0.2,1078,0.0000009404,0.179751
13.2350028528,10.0.0.2,1093,0.0000009524,0.245684
13.6770015576,10.0.0.2,858,0.0000007644,0.0289855
13.8230019656,10.0.0.2,1113,0.0000009684,0.131346
13.9040018344,10.0.0.3,1031,0.0000009028,0.231548
14.0430016584,10.0.0.3,921,0.0000008148,0.198906
14.5680019368,10.0.0.3,1095,0.000000954,0.0561882
14.5810018472,10.0.0.2,1039,0.0000009092,0.258842
14.6090017992,10.0.0.2,1009,0.0000008852,0.239615
14.8420019144,10.0.0.3,1081,0.0000009428,0.0228891
14.9960022184,10.0.0.2,1271,0.0000010948,0.255189
15.1390019512,10.0.0.3,1104,0.0000009612,0.00461701
15.1800015096,10.0.0.2,828,0.0000007404,0.14045
15.3140016552,10.0.0.2,919,0.0000008132,0.0371033
15.4390014808,10.0.0.2,810,0.000000726,0.020543
15.7840017976,10.0.0.2,1008,0.0000008844,0.0218888
15.9470020104,10.0.0.2,1141,0.0000009908,0.193313
16.5950018728,10.0.0.3,1055,0.000000922,0.370315
16.6680017976,10.0.0.3,1008,0.0000008844,0.196013
16.7610020136,10.0.0.2,1143,0.0000009924,0.21017
16.8880020744,10.0.0.3,1181,0.0000010228,0.179787
17.1570019912,10.0.0.3,1129,0.0000009812,0.217394
17.2250019528,10.0.0.3,1105,0.000000962,0.283162
17.3590018616,10.0.0.2,1048,0.0000009164,0.0740482
17.6210018872,10.0.0.2,1064,0.0000009292,0.161654
17.851001788,10.0.0.2,1002,0.0000008796,0.45645
17.9830018584,10.0.0.3,1046,0.0000009148,0.00507725
18.3080020536,10.0.0.2,1168,0.0000010124,0.459538
18.4590019624,10.0.0.2,1111,0.0000009668,0.00892501
18.8500016904,10.0.0.2,941,0.0000008308,0.0715524
18.9080015944,10.0.0.3,881,0.0000007828,0.0201986
19.0660017192,10.0.0.3,959,0.0000008452,0.000425186
19.5420017432,10.0.0.2,974,0.0000008572,0.0274315
19.6990016888,10.0.0.2,940,0.00000083,0.123101
20.0240018632,10.0.0.3,1049,0.0000009172,0.0966713
20.12400178,10.0.0.2,997,0.0000008756,0.101553
20.2360015336,10.0.0.3,843,0.0000007524,0.0296257
20.305001956,10.0.0.3,1107,0.0000009636,0.0373701
20.39000182,10.0.0.3,1022,0.0000008956,0.0265079
20.6890017864,10.0.0.2,1001,0.0000008788,0.166767
20.7320016712,10.0.0.2,929,0.0000008212,0.099645
20.769001868,10.0.0.3,1052,0.0000009196,0.128558
20.8590017432,10.0.0.2,974,0.0000008572,0.262908
20.9920015704,10.0.0.2,866,0.0000007708,0.119562
21.0350018616,10.0.0.3,1048,0.0000009164,0.0038141
21.1960018824,10.0.0.3,1061,0.0000009268,0.406583
21.26600214,10.0.0.2,1222,0.0000010556,0.195113
21.3010017304,10.0.0.3,966,0.0000008508,0.146657
21.35000186,10.0.0.2,1047,0.0000009156,0.0688397
21.4840016216,10.0.0.2,898,0.0000007964,0.183291
21.7710019016,10.0.0.3,1073,0.0000009364,0.0299334
22.0370019432,10.0.0.2,1099,0.0000009572,0.143247
22.149001804,10.0.0.3,1012,0.0000008876,0.0353264
22.2510018296,10.0.0.2,1028,0.0000009004,0.0154576
22.3260019256,10.0.0.2,1088,0.0000009484,0.0694411
22.6210016328,10.0.0.2,905,0.000000802,0.275865
22.8440016136,10.0.0.2,893,0.0000007924,0.16897
22.9230017208,10.0.0.2,960,0.000000846,0.0111356
22.9850017736,10.0.0.2,993,0.0000008724,0.132644
22.9870018872,10.0.0.3,1064,0.0000009292,0.109161
23.3520017992,10.0.0.2,1009,0.0000008852,0.62018
23.381001828,10.0.0.3,1027,0.0000008996,0.286525
23.8860018056,10.0.0.3,1013,0.0000008884,0.0108705
23.8980018312,10.0.0.2,1029,0.0000009012,0.0317202
23.9360017032,10.0.0.2,949,0.0000008372,0.0905246
24.021001908,10.0.0.2,1077,0.0000009396,0.44306
24.100001692,10.0.0.3,942,0.0000008316,0.20233
24.3470019496,10.0.0.3,1103,0.0000009604,0.0106192
24.373001988,10.0.0.3,1127,0.0000009796,0.651741
24.4310017928,10.0.0.2,1005,0.000000882,0.220967
24.7480017784,10.0.0.3,996,0.0000008748,0.255506
24.7520015704,10.0.0.2,866,0.0000007708,0.448478
24.7770015544,10.0.0.3,856,0.0000007628,0.0316235
24.9520018456,10.0.0.2,1038,0.0000009084,0.0475597
25.3550015832,10.0.0.3,874,0.0000007772,0.41027
25.6440028476,10.0.0.3,1065,0.00000093,0.255756
25.7230014648,10.0.0.2,800,0.000000718,0.0150908
25.9260028788,10.0.0.3,1078,0.0000009404,0.00970444
25.9370023556,10.0.0.3,860,0.000000766,0.369783
26.1820030204,10.0.0.3,1137,0.0000009876,0.122529
26.2240020248,10.0.0.2,1150,0.000000998,0.372952
26.2790027564,10.0.0.3,1027,0.0000008996,0.117314
26.4230015896,10.0.0.2,878,0.0000007804,0.0366574
26.7760023844,10.0.0.3,872,0.0000007756,0.0862649
27.0000018632,10.0.0.2,1049,0.0000009172,0.189566
27.3710026244,10.0.0.3,972,0.0000008556,0.0958166
27.6390017944,10.0.0.2,1006,0.0000008828,0.185921
27.7490027684,10.0.0.3,1032,0.0000009036,0.223888
27.753001572,10.0.0.2,867,0.0000007716,0.0534345
27.8030028524,10.0.0.3,1067,0.0000009316,0.112509
27.8350022668,10.0.0.3,823,0.0000007364,0.0720728
28.1290018904,10.0.0.2,1066,0.0000009308,0.0823615
28.2330027276,10.0.0.3,1015,0.00000089,0.361026
28.5290018696,10.0.0.2,1053,0.0000009204,0.102041
28.5350030564,10.0.0.3,1152,0.0000009996,0.475685
28.6110017096,10.0.0.2,953,0.0000008404,0.121956
28.642002682,10.0.0.3,996,0.0000008748,0.698458
28.8040017352,10.0.0.2,969,0.0000008532,0.170677
28.8230016472,10.0.0.2,914,0.0000008092,0.0597781
29.103002658,10.0.0.3,986,0.0000008668,0.140862
29.1620026316,10.0.0.3,975,0.000000858,0.291747
29.2900027636,10.0.0.3,1030,0.000000902,0.0439036
29.5730018024,10.0.0.2,1011,0.0000008868,0.232675
29.608002766,10.0.0.3,1031,0.0000009028,0.196143
30.0490028332,10.0.0.3,1059,0.0000009252,0.42692
30.1200020072,10.0.0.2,1139,0.0000009892,0.31196
30.2970024492,10.0.0.3,899,0.0000007972,0.106757
30.6700030012,10.0.0.2,1129,0.0000009812,0.02561
30.7960033444,10.0.0.2,1272,0.0000010956,0.0455107
31.1830031908,10.0.0.3,1208,0.0000010444,0.384753
31.4490026268,10.0.0.3,973,0.0000008564,0.074808
31.9560029892,10.0.0.2,1124,0.0000009772,0.0202679
32.07700273,10.0.0.2,1016,0.0000008908,0.0609993
32.3020031212,10.0.0.3,1179,0.0000010212,0.0372892
32.42300321,10.0.0.3,1216,0.0000010508,0.139867
32.5030025044,10.0.0.3,922,0.0000008156,0.0358648
32.5850029772,10.0.0.3,1119,0.0000009732,0.126851
32.6000028068,10.0.0.3,1048,0.0000009164,0.0617101
33.2470023196,10.0.0.2,845,0.000000754,0.0214038
33.288002874,10.0.0.2,1076,0.0000009388,0.0947442
33.932002406,10.0.0.2,881,0.0000007828,0.263006
33.9940028236,10.0.0.2,1055,0.000000922,0.21953
34.1480028764,10.0.0.3,1077,0.0000009396,0.205335
34.5100027924,10.0.0.2,1042,0.0000009116,0.140432
34.529002838,10.0.0.2,1061,0.0000009268,0.0641196
34.5810025812,10.0.0.2,954,0.0000008412,0.0299348
35.5640025716,10.0.0.2,950,0.000000838,0.320934
35.5940029388,10.0.0.3,1103,0.0000009604,0.241803
35.6650023076,10.0.0.2,840,0.00000075,0.163087
35.7240030852,10.0.0.3,1164,0.0000010092,0.244801
35.9840026988,10.0.0.2,1003,0.0000008804,0.961447
36.0420024588,10.0.0.3,903,0.0000008004,0.213642
36.2380022932,10.0.0.2,834,0.0000007452,0.0457705
36.41300279,10.0.0.3,1041,0.0000009108,0.254824
36.51100279,10.0.0.2,1041,0.0000009108,0.0850367
36.521003054,10.0.0.3,1151,0.0000009988,0.0841819
37.0200027084,10.0.0.2,1007,0.0000008836,0.827888
37.0730027972,10.0.0.3,1044,0.0000009132,0.0311434
37.3290026628,10.0.0.2,988,0.0000008684,0.0131832
37.3510027924,10.0.0.3,1042,0.0000009116,0.0102593
37.5130031692,10.0.0.2,1199,0.0000010372,0.129296
37.6210025476,10.0.0.3,940,0.00000083,0.0345834
37.687002886,10.0.0.3,1081,0.0000009428,0.0253141
37.7170027396,10.0.0.2,1020,0.000000894,0.0083642
37.8210031092,10.0.0.2,1174,0.0000010172,0.085374
37.832002514,10.0.0.2,926,0.0000008188,0.0298886
38.0740027372,10.0.0.2,1019,0.0000008932,0.795302
38.1470025524,10.0.0.2,942,0.0000008316,0.00681744
38.20200249,10.0.0.2,916,0.0000008108,0.0687403
38.2890030876,10.0.0.2,1165,0.00000101,0.0212536
38.47600273,10.0.0.2,1016,0.0000008908,0.234943
38.8220018588,10.0.0.3,653,0.0000006004,0.594933
39.0590028284,10.0.0.2,1057,0.0000009236,0.0274817
39.0590035692,10.0.0.3,891,0.0000008948,0.131208
39.18800303,10.0.0.3,1141,0.0000009908,0.11797
39.8150026748,10.0.0.3,993,0.0000008724,0.00104409
39.8950026148,10.0.0.3,968,0.0000008524,0.0247891
40.1970024516,10.0.0.3,900,0.000000798,0.0536017
40.4670030156,10.0.0.3,1135,0.000000986,0.10456
40.7310029244,10.0.0.2,1097,0.0000009556,0.0216611
40.84300279,10.0.0.2,1041,0.0000009108,0.255773
40.893002334,10.0.0.3,851,0.0000007588,0.0269561
41.247002778,10.0.0.2,1036,0.0000009068,0.0789056
41.46000285,10.0.0.2,1066,0.0000009308,0.0775373
41.7270024588,10.0.0.3,903,0.0000008004,0.0475089
41.9990027132,10.0.0.2,1009,0.0000008852,0.117551
42.1470030084,10.0.0.2,1132,0.0000009836,0.127254
42.524002466,10.0.0.3,906,0.0000008028,0.0115034
42.8190029316,10.0.0.2,1100,0.000000958,0.0285912
42.9390025908,10.0.0.3,958,0.0000008444,0.243663
43.2290027012,10.0.0.3,1004,0.0000008812,0.0333274
43.5930024204,10.0.0.2,887,0.0000007876,0.248871
43.675002514,10.0.0.2,926,0.0000008188,0.0320049
43.7890033156,10.0.0.2,1260,0.000001086,0.0454647
43.802002994,10.0.0.3,1126,0.0000009788,0.0797404
44.107002814,10.0.0.3,1051,0.0000009188,0.357538
44.1070036844,10.0.0.3,1034,0.0000009052,0.0143602
44.3310029364,10.0.0.3,1102,0.0000009596,0.50349
44.5310028692,10.0.0.3,1074,0.0000009372,0.068311
44.604003078,10.0.0.2,1161,0.0000010068,0.0591895
45.0660026436,10.0.0.2,980,0.000000862,0.11656
45.117002262,10.0.0.2,821,0.0000007348,0.108106
45.2440023964,10.0.0.3,877,0.0000007796,0.0211234
45.3890028812,10.0.0.3,1079,0.0000009412,0.215277
45.7580028596,10.0.0.3,1070,0.000000934,0.195214
45.7900030084,10.0.0.3,1132,0.0000009836,0.272857
45.8370026268,10.0.0.2,973,0.0000008564,0.0109458
45.9990032148,10.0.0.3,1218,0.0000010524,0.0429103
46.12300279,10.0.0.3,1041,0.0000009108,0.084141
46.2430025524,10.0.0.3,942,0.0000008316,0.12668
46.2540026148,10.0.0.3,968,0.0000008524,0.174972
46.278002958,10.0.0.2,1111,0.0000009668,0.0430231
46.5490029028,10.0.0.3,1088,0.0000009484,0.0690308
46.8890026748,10.0.0.3,993,0.0000008724,0.36223
46.8900025284,10.0.0.2,932,0.0000008236,0.5186
47.0000025524,10.0.0.2,942,0.0000008316,0.0726726
47.164002742,10.0.0.3,1021,0.0000008948,0.14818
47.2080025884,10.0.0.2,957,0.0000008436,0.126511
47.419002874,10.0.0.2,1076,0.0000009388,0.0050569
47.4340027492,10.0.0.2,1024,0.0000008972,0.00546129
47.7830024996,10.0.0.2,920,0.000000814,0.0149736
47.984003126,10.0.0.3,1181,0.0000010228,0.0172372
48.4820026796,10.0.0.2,995,0.000000874,0.240326
48.4930025572,10.0.0.2,944,0.0000008332,0.0583612
48.7040031404,10.0.0.2,1187,0.0000010276,0.058545
48.8820026748,10.0.0.3,993,0.0000008724,0.231644
48.9700029268,10.0.0.2,1098,0.0000009564,0.0210963
49.701002586,10.0.0.2,956,0.0000008428,0.166332
49.8990029652,10.0.0.3,1114,0.0000009692,0.321593
49.994002586,10.0.0.2,956,0.0000008428,0.00855531
50.0800028692,10.0.0.2,1074,0.0000009372,0.0493002
50.140003102,10.0.0.3,1171,0.0000010148,0.000985827
50.3660027132,10.0.0.2,1009,0.0000008852,0.0576686
50.3730028116,10.0.0.3,1050,0.000000918,0.0260929
50.5610029004,10.0.0.2,1087,0.0000009476,0.14989
50.7390029052,10.0.0.3,1089,0.0000009492,0.274163
51.0940030492,10.0.0.3,1149,0.0000009972,0.035471
51.2990028884,10.0.0.3,1082,0.0000009436,0.188245
51.3160026028,10.0.0.2,963,0.0000008484,0.208288
51.4200031188,10.0.0.3,1178,0.0000010204,0.0411759
51.5880026868,10.0.0.2,998,0.0000008764,0.0624242
51.8120026604,10.0.0.2,987,0.0000008676,0.144093
52.1450022932,10.0.0.2,834,0.0000007452,0.0959975
52.331002838,10.0.0.2,1061,0.0000009268,0.228517
52.4040025476,10.0.0.3,940,0.00000083,0.0222483
52.41500279,10.0.0.3,1041,0.0000009108,0.119106
52.7140028188,10.0.0.2,1053,0.0000009204,0.107435
52.7400030684,10.0.0.3,1157,0.0000010036,0.0430592
52.8150025644,10.0.0.2,947,0.0000008356,0.115784
52.878002658,10.0.0.2,986,0.0000008668,0.074857
52.9010026844,10.0.0.3,997,0.0000008756,0.0607088
53.4750024876,10.0.0.2,915,0.00000081,0.087345
53.5030026532,10.0.0.2,984,0.0000008652,0.168855
53.6150026244,10.0.0.3,972,0.0000008556,0.0388829
53.6280026076,10.0.0.2,965,0.00000085,0.281872
53.656002778,10.0.0.3,1036,0.0000009068,0.00601278
53.6670028668,10.0.0.3,1073,0.0000009364,0.41816
53.7040023988,10.0.0.2,878,0.0000007804,0.147752
53.7150026796,10.0.0.2,995,0.000000874,0.157642
53.831002754,10.0.0.3,1026,0.0000008988,0.0317446
54.0910029292,10.0.0.3,1099,0.0000009572,0.13092
54.2080028236,10.0.0.2,1055,0.000000922,0.0493082
54.281002994,10.0.0.3,1126,0.0000009788,0.0720799
54.4050031068,10.0.0.2,1173,0.0000010164,0.00599043
54.4430030564,10.0.0.2,1152,0.0000009996,0.307412
54.4940025044,10.0.0.2,922,0.0000008156,0.236502
54.5020027876,10.0.0.3,1040,0.00000091,0.218137
54.8710027804,10.0.0.2,1037,0.0000009076,0.0547035
54.9140024804,10.0.0.3,912,0.0000008076,0.0814991
55.0570029484,10.0.0.3,1107,0.0000009636,0.313175
55.066002874,10.0.0.2,1076,0.0000009388,0.388433
55.3700021756,10.0.0.2,785,0.000000706,0.302551
55.445002562,10.0.0.3,946,0.0000008348,0.122685
55.537003114,10.0.0.3,1176,0.0000010188,0.0304825
55.8060020652,10.0.0.2,739,0.0000006692,0.877366
55.8710025548,10.0.0.2,943,0.0000008324,0.00675999
56.1850030828,10.0.0.2,1163,0.0000010084,0.0402085
56.2440022644,10.0.0.3,822,0.0000007356,0.648638
56.3210026724,10.0.0.2,992,0.0000008716,0.264863
56.3600026124,10.0.0.3,967,0.0000008516,0.124171
56.3710024108,10.0.0.3,883,0.0000007844,0.040295
56.5490027972,10.0.0.3,1044,0.0000009132,0.406186
56.7660028236,10.0.0.3,1055,0.000000922,0.162975
56.8590028356,10.0.0.2,1060,0.000000926,0.00692646
56.9160033756,10.0.0.2,1285,0.000001106,0.0810853
57.5680029628,10.0.0.3,1113,0.0000009684,0.0757935
57.6610028596,10.0.0.2,1070,0.000000934,0.670144
57.6840030348,10.0.0.2,1143,0.0000009924,0.333846
57.9480030396,10.0.0.2,1145,0.000000994,0.079081
58.5170031092,10.0.0.2,1174,0.0000010172,0.0725558
58.8650027228,10.0.0.2,1013,0.0000008884,0.0180915
58.8740026724,10.0.0.3,992,0.0000008716,0.289115
58.9200026796,10.0.0.2,995,0.000000874,0.491597
59.2360025572,10.0.0.3,944,0.0000008332,0.0303662
59.2960030756,10.0.0.3,1160,0.000001006,0.0118206
59.3060027084,10.0.0.2,1007,0.0000008836,0.196887
59.5240029124,10.0.0.3,1092,0.0000009516,0.150653
59.5360023004,10.0.0.3,837,0.0000007476,0.0724255
60.0270025788,10.0.0.2,953,0.0000008404,0.07391
60.248002778,10.0.0.3,1036,0.0000009068,0.701814
60.327002514,10.0.0.2,926,0.0000008188,0.00114626
60.4870030324,10.0.0.2,1142,0.0000009916,0.0428512
60.6370027876,10.0.0.3,1040,0.00000091,0.203342
60.6510026292,10.0.0.3,974,0.0000008572,0.257223
60.7750025596,10.0.0.3,945,0.000000834,0.00914822
60.8990027828,10.0.0.3,1038,0.0000009084,0.13768
60.9250027636,10.0.0.2,1030,0.000000902,0.187949
61.2490029316,10.0.0.2,1100,0.000000958,0.0623353
61.878002526,10.0.0.2,931,0.0000008228,0.0225013
62.2550028692,10.0.0.3,1074,0.0000009372,0.216625
62.4050025068,10.0.0.2,923,0.0000008164,0.486101
62.4840020652,10.0.0.2,739,0.0000006692,0.298581
62.5190031092,10.0.0.3,1174,0.0000010172,0.236597
62.5650027204,10.0.0.2,1012,0.0000008876,0.376668
62.5780025356,10.0.0.3,935,0.000000826,0.254696
62.715002946,10.0.0.3,1106,0.0000009628,0.396442
62.911002826,10.0.0.3,1056,0.0000009228,0.0979052
63.1700025188,10.0.0.3,928,0.0000008204,0.0226002
63.3620029868,10.0.0.2,1123,0.0000009764,0.270919
63.474002742,10.0.0.3,1021,0.0000008948,0.0490269
63.4830031308,10.0.0.2,1183,0.0000010244,0.0907398
63.5270028212,10.0.0.2,1054,0.0000009212,0.1147
63.848002478,10.0.0.3,911,0.0000008068,0.163538
64.0250028668,10.0.0.2,1073,0.0000009364,0.201888
64.3410027612,10.0.0.2,1029,0.0000009012,0.156097
64.3850025812,10.0.0.3,954,0.0000008412,0.153127
64.465002994,10.0.0.2,1126,0.0000009788,0.176959
64.4870029196,10.0.0.2,1095,0.000000954,0.329625
64.6630030516,10.0.0.3,1150,0.000000998,0.13233
64.7210024612,10.0.0.2,904,0.0000008012,0.0274536
64.8350026724,10.0.0.2,992,0.0000008716,0.10591
65.1050024708,10.0.0.2,908,0.0000008044,0.0370387
65.4750024228,10.0.0.2,888,0.0000007884,0.174519
66.1320025548,10.0.0.2,943,0.0000008324,0.267525
66.2940030252,10.0.0.3,1139,0.0000009892,0.181717
66.3410027876,10.0.0.3,1040,0.00000091,0.265174
66.519002778,10.0.0.2,1036,0.0000009068,0.0312527
66.523003078,10.0.0.3,1161,0.0000010068,0.11619
66.5500025788,10.0.0.3,953,0.0000008404,0.115107
66.5800029076,10.0.0.3,1090,0.00000095,0.0242275
66.7100027036,10.0.0.2,1005,0.000000882,0.105621
66.746002838,10.0.0.2,1061,0.0000009268,0.296425
66.8290027252,10.0.0.2,1014,0.0000008892,0.00673347
67.0460026652,10.0.0.2,989,0.0000008692,0.349292
67.4780031068,10.0.0.3,1173,0.0000010164,0.150179
67.5210028116,10.0.0.3,1050,0.000000918,0.236703
67.6480028332,10.0.0.2,1059,0.0000009252,0.0554354
67.8760027972,10.0.0.3,1044,0.0000009132,0.0507704
68.5220030084,10.0.0.2,1132,0.0000009836,0.0556604
68.7630025524,10.0.0.2,942,0.0000008316,0.0124111
68.9120027012,10.0.0.3,1004,0.0000008812,0.11786
69.0810027732,10.0.0.3,1034,0.0000009052,0.00778014
69.0910029652,10.0.0.2,1114,0.0000009692,0.0148735
69.4250025596,10.0.0.2,945,0.000000834,0.055381
69.47700261,10.0.0.2,966,0.0000008508,0.0844225
69.7310029916,10.0.0.2,1125,0.000000978,0.79817
69.8180040324,10.0.0.3,1077,0.0000009996,0.159401
69.863002814,10.0.0.3,1051,0.0000009188,0.0257224
70.1620030972,10.0.0.3,1169,0.0000010132,0.0974214
70.2560029916,10.0.0.2,1125,0.000000978,0.0519295
70.2770025188,10.0.0.3,928,0.0000008204,0.218381
70.4870028548,10.0.0.2,1068,0.0000009324,0.0185543
70.5250030588,10.0.0.2,1153,0.0000010004,0.0459945
70.8660031788,10.0.0.2,1203,0.0000010404,0.0785381
70.8770028764,10.0.0.2,1077,0.0000009396,0.0173715
71.1100028452,10.0.0.3,1064,0.0000009292,0.0490467
71.1550026436,10.0.0.2,980,0.000000862,0.165026
71.5240024804,10.0.0.2,912,0.0000008076,0.148709
71.5540027036,10.0.0.3,1005,0.000000882,0.122159
71.9900027396,10.0.0.3,1020,0.000000894,0.00317211
72.0730029364,10.0.0.2,1102,0.0000009596,0.128249
72.1040026772,10.0.0.2,994,0.0000008732,0.0485804
72.5520024852,10.0.0.2,914,0.0000008092,0.0129457
72.6580028044,10.0.0.2,1047,0.0000009156,0.0847788
72.8110025452,10.0.0.3,939,0.0000008292,0.17943
72.8660027468,10.0.0.2,1023,0.0000008964,0.0450029
73.0330024804,10.0.0.2,912,0.0000008076,0.173871
73.2920026268,10.0.0.2,973,0.0000008564,0.12795
73.3200025884,10.0.0.2,957,0.0000008436,0.173353
73.4420029364,10.0.0.2,1102,0.0000009596,0.288048
73.5590029604,10.0.0.2,1112,0.0000009676,0.0329125
73.693003438,10.0.0.3,1311,0.0000011268,0.162486
74.0310024948,10.0.0.2,918,0.0000008124,0.00494833
74.071002322,10.0.0.2,846,0.0000007548,0.0222035
74.1030027804,10.0.0.3,1037,0.0000009076,0.00578208
74.1690030516,10.0.0.2,1150,0.000000998,0.00364109
74.9090029604,10.0.0.3,1112,0.0000009676,0.308511
75.0090028068,10.0.0.3,1048,0.0000009164,0.0162619
75.0330026124,10.0.0.2,967,0.0000008516,0.052933
75.3400026292,10.0.0.2,974,0.0000008572,0.0286327
75.3480028236,10.0.0.3,1055,0.000000922,0.0729602
75.6350026988,10.0.0.3,1003,0.0000008804,0.163081
75.7100026676,10.0.0.3,990,0.00000087,0.0978601
75.8080030132,10.0.0.2,1134,0.0000009852,0.0195018
75.9090027612,10.0.0.3,1029,0.0000009012,0.00619881
76.1030028788,10.0.0.3,1078,0.0000009404,0.0634608
76.2990029724,10.0.0.3,1117,0.0000009716,0.186482
76.2990037132,10.0.0.3,891,0.0000009428,0.215237
76.4280031428,10.0.0.3,1188,0.0000010284,0.0333627
76.5810025764,10.0.0.2,952,0.0000008396,0.0330068
76.7120021276,10.0.0.2,765,0.00000069,0.032913
76.7530029628,10.0.0.3,1113,0.0000009684,0.0703035
