[2022-03-30 09:43:23.710] [mecLogger0] [info] @ numCars 3
[2022-03-30 09:43:24.723] [mecLogger0] [info] handleMessage: received connectMp1; isSelf? true
[2022-03-30 09:46:39.921] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.924] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.927] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.928] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.930] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.934] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.939] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.944] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.946] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.951] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.956] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.961] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.962] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.968] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.969] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.979] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.981] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.986] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:39.999] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.003] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.005] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.008] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.012] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.016] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.023] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.026] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.034] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.041] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.051] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.055] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.056] [mecLogger0] [info] handleMessage: received data; isSelf? false
[2022-03-30 09:46:40.056] [mecLogger0] [info] handleMessage: received data; isSelf? false
[2022-03-30 09:46:40.057] [mecLogger0] [info] handleMessage: received processedServiceResponse; isSelf? true
[2022-03-30 09:46:40.058] [mecLogger0] [info] handleMessage: received data; isSelf? false
[2022-03-30 09:46:40.058] [mecLogger0] [info] handleMessage: received data; isSelf? false
[2022-03-30 09:46:40.059] [mecLogger0] [info] handleMessage: received processedServiceResponse; isSelf? true
[2022-03-30 09:46:40.062] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.066] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.067] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.067] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.067] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.069] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.075] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.083] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.086] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.104] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.109] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.110] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.118] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.120] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.121] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.122] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.136] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.137] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.141] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.143] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.145] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.148] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.159] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.162] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.172] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.174] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.174] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.177] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.178] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.184] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.188] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.198] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.199] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.200] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.206] [mecLogger0] [info] handleMessage: received data; isSelf? false
[2022-03-30 09:46:40.207] [mecLogger0] [info] handleMessage: received data; isSelf? false
[2022-03-30 09:46:40.208] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.208] [mecLogger0] [info] handleMessage: received processedServiceResponse; isSelf? true
[2022-03-30 09:46:40.209] [mecLogger0] [info] handleMessage: received data; isSelf? false
[2022-03-30 09:46:40.211] [mecLogger0] [info] handleMessage: received processedServiceResponse; isSelf? true
[2022-03-30 09:46:40.216] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.222] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.224] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.228] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.236] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.238] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.243] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.245] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.252] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.259] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.261] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.267] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.274] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.276] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.277] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.281] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.282] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.283] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.285] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.296] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.314] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.329] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.336] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.337] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.344] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.346] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.348] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.352] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.353] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.365] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.367] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.383] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.383] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.386] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.390] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.390] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.393] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.394] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.394] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.397] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.398] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.399] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.414] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.422] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.425] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.428] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.435] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.436] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.437] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.445] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.451] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.453] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.453] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.456] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.457] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.465] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.466] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.471] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.475] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.478] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.481] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.485] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.488] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.490] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.496] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.498] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.499] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.500] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.504] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.506] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.510] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.513] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.515] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.515] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.524] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.530] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.533] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.536] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.541] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.543] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.547] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.550] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.553] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.554] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.559] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.564] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.568] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.576] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.593] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.595] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.596] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.597] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.605] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.606] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.607] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.608] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.611] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.613] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.614] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.618] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.620] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.624] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.632] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.635] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.635] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.646] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.650] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.658] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.667] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.669] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.671] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.672] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.676] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.684] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.697] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.698] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.701] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.704] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.708] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.709] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.711] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.712] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.719] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.728] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.730] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.731] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.732] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.733] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.734] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.740] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.745] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.748] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.749] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.754] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.756] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.759] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.761] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.764] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.771] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.774] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.778] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.783] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.786] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.789] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.793] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.795] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.795] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.797] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.800] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.801] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.804] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.805] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.809] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.813] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.814] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.821] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.824] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.830] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.836] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.846] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.849] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.849] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.861] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.865] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.871] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.871] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.882] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.884] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.888] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.912] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.918] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.918] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.920] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.921] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.928] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.933] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.935] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.944] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.945] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.946] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.949] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.951] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.957] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.960] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:46:40.962] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
