[2022-03-30 09:24:42.445] [mecLogger0] [info] @ numCars 1
[2022-03-30 09:24:42.445] [mecLogger0] [info] handleMessage: received connectMp1; isSelf? true
[2022-03-30 09:24:55.858] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:55.953] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:56.002] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:56.127] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:56.250] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:56.296] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:56.529] [mecLogger0] [info] handleMessage: received data; isSelf? false
[2022-03-30 09:24:56.531] [mecLogger0] [info] handleMessage: received data; isSelf? false
[2022-03-30 09:24:56.545] [mecLogger0] [info] handleMessage: received processedServiceResponse; isSelf? true
[2022-03-30 09:24:56.550] [mecLogger0] [info] handleMessage: received data; isSelf? false
[2022-03-30 09:24:56.566] [mecLogger0] [info] handleMessage: received processedServiceResponse; isSelf? true
[2022-03-30 09:24:56.586] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:56.612] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:56.978] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:57.137] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:57.249] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:57.344] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:57.500] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:57.600] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:57.903] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:57.929] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:58.111] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:58.149] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:58.293] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:58.302] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:58.343] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:58.359] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:24:58.409] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:13.961] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:14.025] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:14.614] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:14.641] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:14.823] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:14.967] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:14.989] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:15.004] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:15.523] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:15.668] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:15.719] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:15.780] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:15.887] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:15.908] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:15.977] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:16.118] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:16.133] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:16.216] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:16.301] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:16.538] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:16.598] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:16.718] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:16.920] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:16.957] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:17.049] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:17.097] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:17.220] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:17.318] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:17.379] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:17.575] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:17.639] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:17.820] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:18.073] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:18.225] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:18.234] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:18.427] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:18.602] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:18.788] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:19.018] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:19.111] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:19.122] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:19.330] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:19.508] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:19.537] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:19.669] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:19.681] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:19.784] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:19.923] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:20.091] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:20.184] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:20.193] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:20.270] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:20.402] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:20.806] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:20.836] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:20.901] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:20.989] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:21.002] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:21.088] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:21.138] [mecLogger0] [info] handleMessage: received PingPongPacket; isSelf? false
[2022-03-30 09:26:21.644] [mecLogger0] [info] handleMessage: received PingPongPacke
